epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
193805,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193808,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193809,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193816,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193822,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193831,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193839,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193848,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193850,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193903,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193905,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193906,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193914,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193916,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193921,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193922,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193937,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193942,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193949,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
193952,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194003,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194005,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194007,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194008,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194026,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194032,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194048,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194049,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194101,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194136,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194139,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194140,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.44999998807907104
194207,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194211,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194212,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194223,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194243,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194246,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194247,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194252,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194328,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194331,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194401,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194449,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194529,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194540,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194602,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194616,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194640,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194643,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194705,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194708,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194713,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
194723,PA,PITTSBURGH,CITY,DIPHTHERIA,3,0.43999999761581421
192521,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.63999998569488525
192624,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.62999999523162842
192633,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.62999999523162842
192901,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
192909,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
192925,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
192931,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193046,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193102,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193210,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193217,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193222,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193223,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193224,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193302,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193306,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193307,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193313,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193323,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193325,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193330,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193406,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193428,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193431,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193434,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193435,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193437,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193444,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193503,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193511,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193519,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193524,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193525,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193526,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193540,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193546,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193551,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193552,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193622,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193623,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193647,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.60000002384185791
193733,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193743,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193749,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193750,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193810,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193811,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193812,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193824,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193825,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193830,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193834,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193837,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193904,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193907,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193912,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193939,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193945,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
193950,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194002,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194019,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194021,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194110,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194118,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194146,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194229,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194324,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194330,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194332,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194334,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194345,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194615,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194631,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194648,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
194717,PA,PITTSBURGH,CITY,DIPHTHERIA,4,0.5899999737739563
191629,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.87999999523162842
191730,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.87000000476837158
191933,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.86000001430511475
192223,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.82999998331069946
192330,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.81999999284744263
192615,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.77999997138977051
192620,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.77999997138977051
192627,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.77999997138977051
192831,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.76999998092651367
192843,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.76999998092651367
192905,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75999999046325684
192919,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75999999046325684
192933,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75999999046325684
192934,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75999999046325684
192935,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75999999046325684
193030,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193113,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193117,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193130,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193131,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193133,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193212,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193214,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193238,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193241,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193242,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193248,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193250,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193251,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193304,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193310,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.75
193407,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193408,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193409,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193411,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193429,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193430,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193432,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193433,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193506,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193539,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193543,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193547,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193550,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193610,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193651,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193712,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193741,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193752,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193826,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193838,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193851,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193910,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193920,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193934,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
193948,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
194144,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
194242,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
194344,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
194647,PA,PITTSBURGH,CITY,DIPHTHERIA,5,0.74000000953674316
191627,PA,PITTSBURGH,CITY,DIPHTHERIA,6,1.059999942779541
191831,PA,PITTSBURGH,CITY,DIPHTHERIA,6,1.0399999618530273
192517,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.949999988079071
192524,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.949999988079071
192623,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.93999999761581421
192632,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.93999999761581421
192637,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.93999999761581421
192639,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.93999999761581421
192829,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.92000001668930054
193032,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193037,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193111,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193112,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193115,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193136,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.89999997615814209
193215,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193216,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193244,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193303,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193309,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193312,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193322,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193324,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193326,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193328,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193345,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193403,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193419,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193426,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193448,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193450,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193507,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193514,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193605,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193615,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193618,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193620,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193624,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193652,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193702,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193704,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193716,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193807,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193814,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193818,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193821,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193843,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193901,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193919,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193944,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
193947,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
194004,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
194147,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
194326,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
194343,PA,PITTSBURGH,CITY,DIPHTHERIA,6,0.88999998569488525
191626,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.2400000095367432
191731,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.2200000286102295
191820,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.2100000381469727
191822,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.2100000381469727
192024,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.190000057220459
192526,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1100000143051147
192527,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1100000143051147
192528,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1100000143051147
192609,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1000000238418579
192618,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1000000238418579
192635,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.1000000238418579
192814,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0700000524520874
192833,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0700000524520874
192902,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.059999942779541
192908,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.059999942779541
192910,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.059999942779541
192914,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.059999942779541
192941,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.059999942779541
193034,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0499999523162842
193042,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0499999523162842
193045,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0499999523162842
193122,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193124,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193148,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193201,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193226,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193239,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193305,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193332,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193349,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193402,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193441,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193502,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193512,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193548,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193602,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193604,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193617,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193627,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193639,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193645,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193747,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193846,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193852,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
193911,PA,PITTSBURGH,CITY,DIPHTHERIA,7,1.0399999618530273
192026,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.3600000143051147
192032,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.3600000143051147
192038,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.3600000143051147
192436,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2899999618530273
192534,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2699999809265137
192629,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2599999904632568
192834,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2200000286102295
192836,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2200000286102295
192907,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
192913,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
192915,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
192917,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
192929,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
192937,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.2100000381469727
193031,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193109,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193127,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193137,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193139,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193144,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193211,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193252,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193342,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193344,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193348,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193351,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193412,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193425,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193427,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193439,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193442,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193443,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193606,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193619,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193640,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193648,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
193819,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
194325,PA,PITTSBURGH,CITY,DIPHTHERIA,8,1.190000057220459
191630,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.5900000333786011
191836,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.559999942779541
191916,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.5399999618530273
192504,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4299999475479126
192512,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4299999475479126
192519,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4299999475479126
192525,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4299999475479126
192535,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4299999475479126
192607,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4099999666213989
192608,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4099999666213989
192617,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4099999666213989
192621,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.4099999666213989
192706,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3899999856948853
192848,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3799999952316284
192927,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3600000143051147
192928,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3600000143051147
192930,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3600000143051147
192940,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3600000143051147
193011,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193016,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193041,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193043,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193103,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193120,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
193125,PA,PITTSBURGH,CITY,DIPHTHERIA,9,1.3400000333786011
